Date,Open,High,Low,Close,Adj Close,Volume
17113,122.029999,124.610001,121.540001,124.220001,123.965263,19460800
17114,121.5,123.809998,120.510002,123.18,122.927399,31916000
17115,123.93,124.18,115.269997,120.800003,120.552277,67846700
17116,119.529999,120.699997,118.150002,119.019997,118.775925,32840100
17119,119.129997,119.129997,113.550003,115.080002,114.844009,51377000
17120,116.730003,118.489998,115.830002,117.199997,116.959648,34681400
17121,114.480003,117.879997,114.209999,116.339996,116.101418,32397900
17122,116.809998,117.790001,116.010002,117.790001,117.548447,18597800
17123,118.389999,119.129997,116.839996,117.019997,116.780022,22879300
17126,118.199997,121.949997,117.800003,121.769997,121.520279,35415400
17127,122.400002,122.980003,120.900002,121.470001,121.220901,26089200
17128,121.230003,121.309998,119.940002,120.839996,120.592194,15672100
17130,121.010002,121.139999,120.07,120.379997,120.133133,8658600
17133,120.120003,121.690002,119.82,120.410004,120.163071,18101300
17134,120.57,122.099998,120.400002,120.870003,120.622139,18891000
17135,120.32,121.790001,117.949997,118.419998,118.177155,30188900
17136,118.379997,118.449997,114.0,115.099998,114.86396,43277000
17137,115.110001,116.480003,114.300003,115.400002,115.163345,25070400
17140,115.949997,117.57,115.07,117.43,117.189178,20201500
17141,117.690002,117.800003,116.330002,117.309998,117.069427,19131200
17142,117.0,117.949997,116.57,117.949997,117.708115,21913700
17143,117.980003,119.5,117.639999,118.910004,118.666153,22442800
17144,119.220001,119.940002,118.949997,119.68,119.43457,17464700
17147,119.220001,119.239998,117.650002,117.769997,117.528481,17805500
17148,117.860001,121.519997,117.610001,120.309998,120.063271,29768000
17149,120.0,121.690002,118.849998,120.209999,119.963478,25913100
17150,120.080002,122.5,119.629997,120.57,120.322746,20139600
17151,120.900002,121.5,119.269997,119.870003,119.624176,25324300
17154,119.849998,120.360001,118.510002,119.239998,118.995468,15918100
17155,119.5,119.769997,118.800003,119.089996,118.845779,13684400
17156,118.919998,119.199997,118.480003,119.040001,118.795883,10767600
17157,118.860001,118.989998,116.93,117.400002,117.159248,16258600
17158,117.0,117.559998,116.300003,117.269997,117.02951,10890000
17162,116.959999,118.68,116.860001,118.010002,117.767998,12051500
17163,118.190002,118.25,116.650002,116.919998,116.680229,12087400
17164,117.0,117.529999,116.059998,116.349998,116.111397,9934900
17165,116.599998,116.830002,114.769997,115.050003,114.814064,18684100
17169,116.029999,117.839996,115.510002,116.860001,116.620354,20663900
17170,117.550003,119.660004,117.290001,118.690002,118.446602,19630900
17171,118.860001,120.949997,118.32,120.669998,120.422539,19492200
17172,120.980003,123.879997,120.029999,123.410004,123.156929,28545300
17175,123.550003,125.43,123.040001,124.900002,124.643867,22880400
17176,124.82,125.5,124.279999,124.349998,124.094994,17324600
17177,124.349998,126.120003,124.059998,126.089996,125.831421,18356500
17178,125.610001,126.730003,124.800003,126.620003,126.360344,18653900
17179,127.489998,129.270004,127.370003,128.339996,128.076797,24884300
17183,128.039993,128.339996,127.400002,127.870003,127.60778,15294500
17184,128.410004,128.429993,126.839996,127.919998,127.657669,13145900
17185,128.229996,128.350006,127.449997,127.550003,127.288437,12195500
17186,128.100006,128.479996,126.779999,127.040001,126.779472,19097200
17189,127.309998,129.25,126.949997,128.929993,128.665588,16593600
17190,129.380005,129.899994,128.380005,129.369995,129.104691,15162700
17191,130.0,131.740005,129.770004,131.479996,131.210358,18731300
17192,131.630005,133.139999,131.440002,132.779999,132.507706,20020100
17193,132.679993,132.949997,131.080002,132.179993,131.908936,19539500
17196,131.580002,131.580002,129.600006,130.979996,130.711395,18956100
17197,130.169998,130.660004,129.520004,130.320007,130.052765,19790500
17198,132.25,133.490005,130.679993,133.229996,132.956787,50139800
17199,133.220001,135.490005,130.399994,130.839996,130.571686,54366400
17200,131.240005,132.850006,130.759995,130.979996,130.711395,24804900
17203,130.979996,132.059998,130.300003,132.059998,131.789185,17058500
17204,132.240005,133.0,131.660004,131.839996,131.569626,14596400
17205,132.600006,134.440002,132.440002,134.199997,133.924789,22390600
17206,134.490005,134.5,133.309998,134.139999,133.864929,16470600
17207,134.100006,134.940002,133.679993,134.190002,133.91481,15061900
17210,134.699997,134.699997,133.699997,134.050003,133.775101,13526200
17211,134.100006,134.229996,132.550003,133.850006,133.575516,14364900
17212,133.449997,133.699997,132.660004,133.440002,133.166351,13226500
17213,133.070007,133.869995,133.020004,133.839996,133.565521,12831100
17214,133.5,134.089996,133.169998,133.529999,133.256165,12276500
17218,133.5,133.910004,132.899994,133.720001,133.445786,14759100
17219,133.600006,136.789993,133.460007,136.119995,135.840851,27360100
17220,135.889999,136.119995,134.330002,135.360001,135.082413,18422500
17221,134.160004,135.619995,134.160004,135.440002,135.162247,12625700
17224,135.259995,137.179993,135.020004,136.410004,136.130264,14306700
17225,136.789993,136.809998,134.75,135.539993,135.262039,16112100
17226,136.470001,137.479996,136.300003,137.419998,137.138199,16257000
17227,137.089996,137.820007,136.309998,136.759995,136.479538,12294800
17228,136.630005,137.330002,136.080002,137.169998,136.888702,11160600
17231,136.880005,137.830002,136.509995,137.419998,137.138199,12748200
17232,137.029999,138.369995,136.990005,137.300003,137.018433,13527100
17233,137.149994,137.990005,137.050003,137.720001,137.437576,10184500
17234,137.720001,138.570007,137.399994,138.240005,137.956512,15535300
17235,138.910004,139.490005,138.220001,138.789993,138.505386,16314100
17238,138.710007,139.679993,138.669998,139.600006,139.313721,10955500
17239,139.460007,139.460007,138.520004,139.320007,139.034302,12944000
17240,139.289993,140.100006,138.490005,139.720001,139.433472,19344800
17241,140.199997,140.25,139.729996,139.990005,139.702927,13612900
17242,140.339996,140.339996,139.699997,139.839996,139.553223,20592800
17245,139.710007,140.190002,139.25,139.940002,139.65303,12099500
17246,141.149994,142.309998,138.399994,138.509995,138.225952,29894800
17247,137.929993,139.789993,137.600006,139.589996,139.303741,17055400
17248,139.479996,140.389999,139.089996,139.529999,139.243866,13022800
17249,140.080002,141.020004,139.759995,140.339996,140.0522,16664700
17252,139.050003,140.649994,138.770004,140.320007,140.032242,12800500
17253,140.360001,141.949997,140.009995,141.759995,141.469284,14679400
17254,141.990005,142.860001,141.429993,142.649994,142.357452,16527600
17255,142.399994,142.949997,141.850006,142.410004,142.117966,12404000
17256,142.309998,142.630005,141.889999,142.050003,141.758698,11478300
17259,141.929993,142.470001,140.820007,142.279999,141.98822,13564000
17260,141.860001,142.089996,141.270004,141.729996,141.439346,12948600
17261,142.259995,143.440002,141.289993,141.850006,141.559113,17158100
17262,142.110001,142.220001,140.910004,141.169998,140.880493,15103400
