Date,Open,High,Low,Close,Adj Close,Volume
4261,0.095424,0.095982,0.095424,0.095424,0.073647,37027200
4262,0.097098,0.097656,0.097098,0.097098,0.074939,19376000
4263,0.093192,0.093192,0.092076,0.092076,0.071063,37475200
4264,0.091518,0.091518,0.09096,0.09096,0.070202,15254400
4268,0.088728,0.088728,0.08817,0.08817,0.068049,25446400
4269,0.08817,0.088728,0.08817,0.08817,0.068049,30531200
4270,0.088728,0.089286,0.088728,0.088728,0.068479,34809600
4271,0.08817,0.08817,0.087612,0.087612,0.067618,17539200
4274,0.085379,0.085379,0.084821,0.084821,0.065464,27686400
4275,0.083147,0.083147,0.082589,0.082589,0.063741,19510400
4276,0.081473,0.081473,0.080915,0.080915,0.062449,19353600
4277,0.079241,0.079241,0.078683,0.078683,0.060727,19376000
4278,0.079241,0.079799,0.079241,0.079241,0.061157,26320000
4281,0.079799,0.080357,0.079799,0.079799,0.061588,49033600
4282,0.075893,0.075893,0.075335,0.075335,0.058143,47420800
4283,0.074777,0.074777,0.073661,0.073661,0.056851,28201600
4284,0.073661,0.073661,0.073103,0.073103,0.05642,18300800
4285,0.064732,0.064732,0.063616,0.063616,0.049098,34608000
4288,0.064174,0.064732,0.064174,0.064174,0.049529,91728000
4289,0.067522,0.06808,0.067522,0.067522,0.052113,94684800
4290,0.06808,0.068638,0.06808,0.06808,0.052544,49996800
4291,0.06808,0.068638,0.06808,0.06808,0.052544,61129600
4292,0.073661,0.074219,0.073661,0.073661,0.056851,45046400
4295,0.075893,0.077009,0.075893,0.075893,0.058573,43097600
4296,0.075893,0.075893,0.075335,0.075335,0.058143,28358400
4297,0.079799,0.080915,0.079799,0.079799,0.061588,38841600
4298,0.082589,0.083147,0.082589,0.082589,0.063741,31091200
4299,0.083147,0.084263,0.083147,0.083147,0.064172,54521600
4302,0.085938,0.086496,0.085938,0.085938,0.066326,27350400
4303,0.085938,0.087054,0.085938,0.085938,0.066326,44195200
4304,0.081473,0.081473,0.080915,0.080915,0.062449,30979200
4305,0.082589,0.083147,0.082589,0.082589,0.063741,29433600
4306,0.082031,0.082031,0.081473,0.081473,0.06288,36467200
4309,0.083147,0.083705,0.083147,0.083147,0.064172,20585600
4310,0.087612,0.08817,0.087612,0.087612,0.067618,35728000
4311,0.087612,0.08817,0.087612,0.087612,0.067618,76899200
4312,0.087612,0.087612,0.087054,0.087054,0.067187,32278400
4313,0.085379,0.085379,0.084821,0.084821,0.065464,27910400
4316,0.084821,0.085379,0.084821,0.084821,0.065464,27283200
4317,0.086496,0.087612,0.086496,0.086496,0.066757,85590400
4318,0.089286,0.089844,0.089286,0.089286,0.06891,44172800
4319,0.088728,0.088728,0.08817,0.08817,0.068049,30486400
4320,0.089286,0.089844,0.089286,0.089286,0.06891,52729600
4323,0.089286,0.089844,0.089286,0.089286,0.06891,36915200
4324,0.088728,0.088728,0.08817,0.08817,0.068049,28380800
4325,0.086496,0.086496,0.085938,0.085938,0.066326,23811200
4326,0.080357,0.080357,0.079799,0.079799,0.061588,23363200
4327,0.080357,0.080915,0.080357,0.080357,0.062019,24595200
4330,0.081473,0.082031,0.081473,0.081473,0.06288,20384000
4331,0.082031,0.082589,0.082031,0.082031,0.063311,16755200
4332,0.084263,0.084821,0.084263,0.084263,0.065033,27440000
4333,0.087054,0.087612,0.087054,0.087054,0.067187,39916800
4334,0.081473,0.081473,0.080915,0.080915,0.062449,21011200
4337,0.080357,0.080357,0.079799,0.079799,0.061588,22556800
4338,0.081473,0.082031,0.081473,0.081473,0.06288,35414400
4339,0.084263,0.084821,0.084263,0.084263,0.065033,29142400
4340,0.084263,0.084821,0.084263,0.084263,0.065033,40006400
4341,0.084821,0.085379,0.084821,0.084821,0.065464,38102400
4344,0.082031,0.082031,0.080915,0.080915,0.062449,22960000
4345,0.080915,0.080915,0.080357,0.080357,0.062019,22153600
4346,0.082031,0.082589,0.082031,0.082031,0.063311,52550400
4348,0.084263,0.084821,0.084263,0.084263,0.065033,37251200
4351,0.083705,0.083705,0.083147,0.083147,0.064172,23968000
4352,0.083147,0.083705,0.083147,0.083147,0.064172,23385600
4353,0.083705,0.084263,0.083705,0.083705,0.064603,37564800
4354,0.083147,0.083147,0.082589,0.082589,0.063741,20428800
4355,0.084821,0.085379,0.084821,0.084821,0.065464,137155200
4358,0.085379,0.085938,0.085379,0.085379,0.065895,59292800
4359,0.084821,0.084821,0.083705,0.083705,0.064603,50624000
4360,0.084263,0.084821,0.084263,0.084263,0.065033,34272000
4361,0.084263,0.084821,0.084263,0.084263,0.065033,37408000
4362,0.084263,0.084821,0.083705,0.083705,0.064603,76092800
4365,0.082031,0.082031,0.080915,0.080915,0.062449,25244800
4366,0.083147,0.083705,0.083147,0.083147,0.064172,31315200
4367,0.087054,0.087612,0.087054,0.087054,0.067187,65452800
4368,0.094308,0.094866,0.094308,0.094308,0.072786,51452800
4369,0.102121,0.102679,0.102121,0.102121,0.078816,71724800
4372,0.098214,0.098214,0.097656,0.097656,0.07537,56403200
4373,0.09933,0.099888,0.09933,0.09933,0.076662,53827200
4374,0.097656,0.097656,0.097098,0.097098,0.074939,28896000
4375,0.097656,0.098214,0.097656,0.097656,0.07537,28918400
4379,0.094308,0.094308,0.093192,0.093192,0.071925,36579200
4380,0.094866,0.095982,0.094866,0.094866,0.073217,24236800
4381,0.098772,0.09933,0.098772,0.098772,0.076231,32188800
4382,0.098772,0.09933,0.098772,0.098772,0.076231,54656000
4386,0.098772,0.098772,0.098214,0.098214,0.075801,71254400
4387,0.094308,0.094308,0.093192,0.093192,0.071925,35840000
4388,0.092634,0.092634,0.092076,0.092076,0.071063,66080000
4389,0.085938,0.085938,0.084821,0.084821,0.065464,70044800
4390,0.088728,0.089286,0.088728,0.088728,0.068479,56604800
4393,0.083705,0.083705,0.083147,0.083147,0.064172,33331200
4394,0.080915,0.080915,0.080357,0.080357,0.062019,59920000
4395,0.080357,0.080357,0.079799,0.079799,0.061588,41753600
4396,0.083705,0.084263,0.083705,0.083705,0.064603,25715200
4397,0.089286,0.090402,0.089286,0.089286,0.06891,46704000
4400,0.09096,0.092076,0.09096,0.09096,0.070202,28000000
4401,0.089844,0.089844,0.088728,0.088728,0.068479,55507200
4402,0.090402,0.09096,0.090402,0.090402,0.069771,25827200
4403,0.092076,0.092634,0.092076,0.092076,0.071063,33331200
4404,0.092634,0.093192,0.092634,0.092634,0.071494,24259200
4407,0.090402,0.090402,0.089844,0.089844,0.069341,44710400
4408,0.087612,0.087612,0.086496,0.086496,0.066757,21212800
4409,0.087054,0.08817,0.087054,0.087054,0.067187,31360000
4410,0.089844,0.090402,0.089844,0.089844,0.069341,39603200
4411,0.09096,0.091518,0.09096,0.09096,0.070202,53155200
4414,0.09096,0.09096,0.089844,0.089844,0.069341,38528000
4415,0.090402,0.091518,0.090402,0.090402,0.069771,54275200
4416,0.090402,0.09096,0.090402,0.090402,0.069771,31472000
4417,0.088728,0.088728,0.08817,0.08817,0.068049,22041600
4418,0.08817,0.088728,0.08817,0.08817,0.068049,40297600
4421,0.083147,0.083147,0.082589,0.082589,0.063741,31696000
4422,0.082589,0.083147,0.082589,0.082589,0.063741,57904000
4423,0.083705,0.084263,0.083705,0.083705,0.064603,38796800
4424,0.083147,0.083147,0.082589,0.082589,0.063741,24528000
4425,0.083705,0.084263,0.083705,0.083705,0.064603,19644800
4429,0.082589,0.082589,0.082031,0.082031,0.063311,34316800
4430,0.083147,0.083705,0.083147,0.083147,0.064172,25580800
4431,0.084263,0.084821,0.084263,0.084263,0.065033,28380800
4432,0.084263,0.084263,0.083705,0.083705,0.064603,13596800
4435,0.083147,0.083147,0.082589,0.082589,0.063741,26633600
4436,0.082031,0.082031,0.081473,0.081473,0.06288,34540800
4437,0.082031,0.082589,0.082031,0.082031,0.063311,37945600
4438,0.082031,0.082031,0.081473,0.081473,0.06288,30800000
4439,0.081473,0.082031,0.081473,0.081473,0.06288,17427200
4442,0.082031,0.082589,0.082031,0.082031,0.063311,35302400
4443,0.082031,0.082589,0.082031,0.082031,0.063311,34809600
4444,0.082031,0.082589,0.082031,0.082031,0.063311,23654400
4445,0.080915,0.080915,0.080357,0.080357,0.062019,38371200
4446,0.074777,0.074777,0.074219,0.074219,0.057282,45315200
4449,0.073661,0.073661,0.073103,0.073103,0.05642,35145600
4450,0.073661,0.074219,0.073661,0.073661,0.056851,52505600
4451,0.073103,0.073103,0.072545,0.072545,0.05599,86934400
4452,0.072545,0.073661,0.072545,0.072545,0.05599,22579200
4453,0.068638,0.068638,0.06808,0.06808,0.052544,46547200
4456,0.06808,0.06808,0.067522,0.067522,0.052113,51363200
4457,0.066964,0.066964,0.066406,0.066406,0.051252,47152000
4458,0.063616,0.063616,0.063058,0.063058,0.048668,50489600
4459,0.06808,0.068638,0.06808,0.06808,0.052544,56336000
4460,0.074219,0.074777,0.074219,0.074219,0.057282,65811200
4463,0.079799,0.080357,0.079799,0.079799,0.061588,69193600
4464,0.079241,0.079241,0.078683,0.078683,0.060727,55955200
4465,0.074777,0.074777,0.074219,0.074219,0.057282,51609600
4466,0.074219,0.074219,0.073661,0.073661,0.056851,84112000
4467,0.073103,0.073103,0.072545,0.072545,0.05599,50780800
4470,0.074219,0.074777,0.074219,0.074219,0.057282,67603200
4471,0.075335,0.075893,0.075335,0.075335,0.058143,77952000
4472,0.075335,0.075893,0.075335,0.075335,0.058143,50153600
4473,0.079241,0.079799,0.079241,0.079241,0.061157,59136000
4474,0.079241,0.079799,0.079241,0.079241,0.061157,84806400
4477,0.079241,0.079799,0.079241,0.079241,0.061157,86643200
4478,0.079241,0.079241,0.078683,0.078683,0.060727,71590400
4479,0.078125,0.078125,0.077567,0.077567,0.059865,29097600
4480,0.078125,0.078683,0.078125,0.078125,0.060296,23990400
4484,0.078125,0.078683,0.077567,0.077567,0.059865,44307200
4485,0.071987,0.071987,0.071429,0.071429,0.055128,85299200
4486,0.071987,0.072545,0.071987,0.071987,0.055559,113590400
4487,0.073103,0.073661,0.073103,0.073103,0.05642,164281600
4488,0.075335,0.075893,0.075335,0.075335,0.058143,104048000
4491,0.074777,0.074777,0.073661,0.073661,0.056851,41283200
4492,0.070871,0.070871,0.070313,0.070313,0.054267,80550400
4493,0.070313,0.070313,0.069754,0.069754,0.053835,73024000
4494,0.069196,0.069196,0.068638,0.068638,0.052974,52595200
4495,0.068638,0.069196,0.068638,0.068638,0.052974,48294400
4498,0.070313,0.070871,0.070313,0.070313,0.054267,57926400
4499,0.068638,0.068638,0.06808,0.06808,0.052544,70268800
4500,0.065848,0.065848,0.06529,0.06529,0.05039,99232000
4501,0.06529,0.065848,0.06529,0.06529,0.05039,82230400
4502,0.065848,0.066406,0.065848,0.065848,0.050821,277401600
4505,0.06808,0.068638,0.06808,0.06808,0.052544,82700800
4506,0.070313,0.070871,0.070313,0.070313,0.054267,73987200
4507,0.070313,0.070313,0.069196,0.069196,0.053405,53939200
4508,0.071429,0.071987,0.071429,0.071429,0.055128,75465600
4509,0.072545,0.073103,0.072545,0.072545,0.05599,84716800
4512,0.071987,0.071987,0.071429,0.071429,0.055128,31606400
4513,0.069754,0.069754,0.069196,0.069196,0.053405,103017600
4514,0.06808,0.06808,0.067522,0.067522,0.052113,71008000
4515,0.06808,0.068638,0.06808,0.06808,0.052544,54454400
4516,0.066406,0.066406,0.06529,0.06529,0.05039,95737600
4519,0.064732,0.064732,0.064174,0.064174,0.049529,76204800
4520,0.063616,0.063616,0.063058,0.063058,0.048668,122035200
4521,0.063058,0.063058,0.0625,0.0625,0.048237,75286400
4522,0.063058,0.063616,0.063058,0.063058,0.048668,27619200
4523,0.063616,0.064174,0.063616,0.063616,0.049098,38841600
4526,0.064174,0.064732,0.064174,0.064174,0.049529,31987200
4527,0.064174,0.064732,0.064174,0.064174,0.049529,51564800
4528,0.064174,0.064174,0.063616,0.063616,0.049098,43276800
4529,0.063058,0.063058,0.0625,0.0625,0.048237,31248000
4530,0.0625,0.063058,0.0625,0.0625,0.048237,19196800
4534,0.061942,0.061942,0.061384,0.061384,0.047376,47600000
4535,0.0625,0.063058,0.0625,0.0625,0.048237,32905600
4536,0.061384,0.061384,0.060268,0.060268,0.046514,39760000
4537,0.059152,0.059152,0.058594,0.058594,0.045222,37676800
4540,0.058594,0.059152,0.058594,0.058594,0.045222,37161600
4541,0.058594,0.058594,0.058036,0.058036,0.044792,31404800
4542,0.057478,0.057478,0.05692,0.05692,0.04393,33846400
4543,0.057478,0.058036,0.057478,0.057478,0.044361,34406400
4544,0.05971,0.060268,0.05971,0.05971,0.046084,54633600
4547,0.05971,0.060268,0.05971,0.05971,0.046084,29993600
4548,0.05971,0.060268,0.05971,0.05971,0.046084,35212800
4549,0.05971,0.060268,0.05971,0.05971,0.046084,41731200
4550,0.059152,0.059152,0.058594,0.058594,0.045222,29164800
4551,0.058594,0.058594,0.057478,0.057478,0.044361,19868800
4554,0.057478,0.058036,0.057478,0.057478,0.044361,28537600
4555,0.05971,0.060826,0.05971,0.05971,0.046084,17561600
4556,0.061384,0.0625,0.061384,0.061384,0.047376,52752000
4557,0.061384,0.061942,0.061384,0.061384,0.047376,44150400
4558,0.05971,0.05971,0.059152,0.059152,0.045653,26678400
4561,0.059152,0.059152,0.058594,0.058594,0.045222,25155200
4562,0.057478,0.057478,0.05692,0.05692,0.04393,35817600
4563,0.05692,0.057478,0.05692,0.05692,0.04393,67625600
4564,0.05692,0.05692,0.056362,0.056362,0.0435,55731200
4565,0.054129,0.054129,0.053571,0.053571,0.041346,58105600
4569,0.051897,0.051897,0.051339,0.051339,0.039623,87696000
4570,0.051339,0.051897,0.051339,0.051339,0.039623,30374400
4571,0.049665,0.049665,0.049107,0.049107,0.0379,164326400
4572,0.050781,0.051339,0.050781,0.050781,0.039192,128419200
4575,0.051897,0.052455,0.051897,0.051897,0.040054,63392000
4576,0.055246,0.055804,0.055246,0.055246,0.042638,114374400
4577,0.055804,0.05692,0.055804,0.055804,0.043069,71120000
4578,0.05692,0.057478,0.05692,0.05692,0.04393,65788800
4579,0.059152,0.05971,0.059152,0.059152,0.045653,77011200
4582,0.05971,0.060268,0.05971,0.05971,0.046084,83776000
4583,0.063616,0.064174,0.063616,0.063616,0.049098,49705600
4584,0.063616,0.064174,0.063616,0.063616,0.049098,71702400
4585,0.064174,0.064732,0.064174,0.064174,0.049529,35212800
4586,0.063616,0.063616,0.063058,0.063058,0.048668,18300800
4589,0.060826,0.060826,0.060268,0.060268,0.046514,56851200
4590,0.060268,0.060826,0.060268,0.060268,0.046514,32323200
4591,0.058036,0.058036,0.057478,0.057478,0.044361,53513600
4592,0.05971,0.060268,0.05971,0.05971,0.046084,61868800
4593,0.060268,0.060826,0.060268,0.060268,0.046514,38617600
4596,0.061942,0.0625,0.061942,0.061942,0.047806,94393600
4597,0.058594,0.058594,0.058036,0.058036,0.044792,89868800
4598,0.058036,0.058036,0.057478,0.057478,0.044361,83865600
4599,0.055804,0.055804,0.055246,0.055246,0.042638,69753600
4600,0.055246,0.055246,0.054688,0.054688,0.042208,96835200
4603,0.055246,0.055804,0.055246,0.055246,0.042638,56112000
4604,0.058594,0.059152,0.058594,0.058594,0.045222,112246400
4605,0.059152,0.05971,0.059152,0.059152,0.045653,69888000
4606,0.059152,0.059152,0.058594,0.058594,0.045222,30620800
4607,0.058594,0.059152,0.058594,0.058594,0.045222,25961600
4610,0.05971,0.060268,0.05971,0.05971,0.046084,38416000
4611,0.063616,0.064732,0.063616,0.063616,0.049098,47734400
4612,0.063616,0.064174,0.063616,0.063616,0.049098,125059200
4613,0.064174,0.064732,0.064174,0.064174,0.049529,47622400
4614,0.065848,0.066406,0.065848,0.065848,0.050821,54857600
4617,0.068638,0.069196,0.068638,0.068638,0.052974,69686400
4618,0.071987,0.072545,0.071987,0.071987,0.055559,155769600
4619,0.077009,0.077567,0.077009,0.077009,0.059435,357078400
4620,0.079241,0.079799,0.079241,0.079241,0.061157,210582400
4621,0.075893,0.075893,0.075335,0.075335,0.058143,98649600
4624,0.076451,0.077009,0.076451,0.076451,0.059004,80438400
4625,0.080357,0.080915,0.080357,0.080357,0.062019,140560000
4626,0.078683,0.078683,0.078125,0.078125,0.060296,82566400
4627,0.081473,0.082031,0.081473,0.081473,0.06288,75420800
